Well	M1	N1
34.033203	0.000000	0.000000
34.045410	0.000000	0.000000
34.057617	0.000000	0.000000
34.069824	0.000000	0.000000
34.082031	0.000000	0.000000
34.094238	1.000000	0.000000
34.106445	0.000000	2.000000
34.118652	0.000000	0.000000
34.130859	0.000000	0.000000
34.143066	0.000000	0.000000
34.155273	0.000000	0.000000
34.167480	0.000000	0.000000
34.179687	0.000000	0.000000
34.191895	0.000000	0.000000
34.204102	0.000000	0.000000
34.216309	0.000000	0.000000
34.228516	0.000000	0.000000
34.240723	0.000000	0.000000
34.252930	0.000000	0.000000
34.265137	0.000000	0.000000
34.277344	0.000000	1.000000
34.289551	1.000000	0.000000
34.301758	0.000000	0.000000
34.313965	0.000000	0.000000
34.326172	0.000000	0.000000
34.338379	0.000000	0.000000
34.350586	0.000000	0.000000
34.362793	0.000000	1.000000
34.375000	0.000000	0.000000
34.387207	0.000000	0.000000
34.399414	0.000000	0.000000
34.411621	0.000000	0.000000
34.423828	0.000000	0.000000
34.436035	0.000000	0.000000
34.448242	0.000000	0.000000
34.460449	1.000000	1.000000
34.472656	0.000000	0.000000
34.484863	0.000000	0.000000
34.497070	0.000000	0.000000
34.509277	0.000000	0.000000
34.521484	0.000000	0.000000
34.533691	0.000000	0.000000
34.545898	1.000000	0.000000
34.558105	0.000000	0.000000
34.570312	0.000000	0.000000
34.582520	0.000000	1.000000
34.594727	0.000000	0.000000
34.606934	0.000000	0.000000
34.619141	0.000000	0.000000
34.631348	0.000000	0.000000
34.643555	0.000000	0.000000
34.655762	1.000000	0.000000
34.667969	0.000000	0.000000
34.680176	0.000000	0.000000
34.692383	0.000000	0.000000
34.704590	0.000000	0.000000
34.716797	0.000000	0.000000
34.729004	0.000000	0.000000
34.741211	0.000000	0.000000
34.753418	0.000000	0.000000
34.765625	0.000000	1.000000
34.777832	0.000000	1.000000
34.790039	0.000000	0.000000
34.802246	0.000000	0.000000
34.814453	0.000000	0.000000
34.826660	0.000000	1.000000
34.838867	0.000000	0.000000
34.851074	0.000000	0.000000
34.863281	0.000000	0.000000
34.875488	0.000000	0.000000
34.887695	0.000000	1.000000
34.899902	0.000000	0.000000
34.912109	1.000000	0.000000
34.924316	0.000000	0.000000
34.936523	0.000000	0.000000
34.948730	0.000000	0.000000
34.960937	0.000000	0.000000
34.973145	0.000000	0.000000
34.985352	0.000000	0.000000
34.997559	0.000000	0.000000
35.009766	0.000000	0.000000
35.021973	0.000000	0.000000
35.034180	0.000000	0.000000
35.046387	0.000000	0.000000
35.058594	1.000000	0.000000
35.070801	0.000000	0.000000
35.083008	0.000000	0.000000
35.095215	0.000000	1.000000
35.107422	0.000000	0.000000
35.119629	0.000000	1.000000
35.131836	0.000000	0.000000
35.144043	0.000000	0.000000
35.156250	0.000000	0.000000
35.168457	0.000000	0.000000
35.180664	0.000000	0.000000
35.192871	0.000000	0.000000
35.205078	0.000000	0.000000
35.217285	0.000000	0.000000
35.229492	0.000000	0.000000
35.241699	0.000000	0.000000
35.253906	0.000000	0.000000
35.266113	0.000000	0.000000
35.278320	0.000000	0.000000
35.290527	0.000000	1.000000
35.302734	0.000000	0.000000
35.314941	0.000000	0.000000
35.327148	0.000000	0.000000
35.339355	0.000000	0.000000
35.351562	0.000000	0.000000
35.363770	0.000000	0.000000
35.375977	0.000000	0.000000
35.388184	0.000000	0.000000
35.400391	0.000000	0.000000
35.412598	0.000000	0.000000
35.424805	0.000000	0.000000
35.437012	0.000000	0.000000
35.449219	0.000000	0.000000
35.461426	0.000000	0.000000
35.473633	1.000000	0.000000
35.485840	0.000000	0.000000
35.498047	1.000000	0.000000
35.510254	0.000000	0.000000
35.522461	0.000000	0.000000
35.534668	0.000000	0.000000
35.546875	0.000000	0.000000
35.559082	0.000000	0.000000
35.571289	0.000000	0.000000
35.583496	0.000000	0.000000
35.595703	0.000000	0.000000
35.607910	0.000000	0.000000
35.620117	0.000000	0.000000
35.632324	0.000000	0.000000
35.644531	0.000000	0.000000
35.656738	0.000000	0.000000
35.668945	0.000000	0.000000
35.681152	0.000000	0.000000
35.693359	0.000000	0.000000
35.705566	0.000000	0.000000
35.717773	0.000000	0.000000
35.729980	0.000000	0.000000
35.742187	0.000000	1.000000
35.754395	0.000000	0.000000
35.766602	0.000000	1.000000
35.778809	0.000000	0.000000
35.791016	0.000000	0.000000
35.803223	0.000000	0.000000
35.815430	0.000000	0.000000
35.827637	0.000000	0.000000
35.839844	0.000000	1.000000
35.852051	1.000000	0.000000
35.864258	0.000000	0.000000
35.876465	0.000000	0.000000
35.888672	0.000000	0.000000
35.900879	0.000000	0.000000
35.913086	0.000000	1.000000
35.925293	0.000000	0.000000
35.937500	0.000000	0.000000
35.949707	0.000000	0.000000
35.961914	0.000000	0.000000
35.974121	0.000000	0.000000
35.986328	0.000000	0.000000
35.998535	0.000000	0.000000
36.010742	0.000000	0.000000
36.022949	0.000000	0.000000
36.035156	0.000000	0.000000
36.047363	0.000000	0.000000
36.059570	0.000000	0.000000
36.071777	0.000000	0.000000
36.083984	0.000000	0.000000
36.096191	0.000000	0.000000
36.108398	1.000000	1.000000
36.120605	0.000000	0.000000
36.132812	1.000000	0.000000
36.145020	0.000000	0.000000
36.157227	0.000000	0.000000
36.169434	0.000000	0.000000
36.181641	0.000000	0.000000
36.193848	0.000000	0.000000
36.206055	0.000000	0.000000
36.218262	0.000000	0.000000
36.230469	0.000000	0.000000
36.242676	0.000000	0.000000
36.254883	0.000000	0.000000
36.267090	0.000000	0.000000
36.279297	0.000000	0.000000
36.291504	0.000000	0.000000
36.303711	0.000000	0.000000
36.315918	0.000000	0.000000
36.328125	0.000000	0.000000
36.340332	0.000000	0.000000
36.352539	0.000000	0.000000
36.364746	0.000000	0.000000
36.376953	0.000000	0.000000
36.389160	0.000000	0.000000
36.401367	0.000000	0.000000
36.413574	0.000000	0.000000
36.425781	0.000000	0.000000
36.437988	0.000000	1.000000
36.450195	0.000000	0.000000
36.462402	0.000000	0.000000
36.474609	0.000000	0.000000
36.486816	0.000000	0.000000
36.499023	0.000000	0.000000
36.511230	0.000000	0.000000
36.523437	0.000000	0.000000
36.535645	0.000000	0.000000
36.547852	0.000000	0.000000
36.560059	0.000000	0.000000
36.572266	0.000000	0.000000
36.584473	0.000000	0.000000
36.596680	0.000000	0.000000
36.608887	0.000000	0.000000
36.621094	0.000000	1.000000
36.633301	0.000000	0.000000
36.645508	0.000000	0.000000
36.657715	0.000000	0.000000
36.669922	0.000000	0.000000
36.682129	0.000000	0.000000
36.694336	0.000000	0.000000
36.706543	0.000000	0.000000
36.718750	0.000000	0.000000
36.730957	0.000000	0.000000
36.743164	0.000000	0.000000
36.755371	0.000000	0.000000
36.767578	0.000000	0.000000
36.779785	0.000000	0.000000
36.791992	0.000000	0.000000
36.804199	0.000000	0.000000
36.816406	0.000000	0.000000
36.828613	0.000000	0.000000
36.840820	0.000000	0.000000
36.853027	0.000000	0.000000
36.865234	0.000000	0.000000
36.877441	0.000000	0.000000
36.889648	1.000000	0.000000
36.901855	0.000000	0.000000
36.914062	0.000000	0.000000
36.926270	0.000000	0.000000
36.938477	1.000000	0.000000
36.950684	0.000000	0.000000
36.962891	0.000000	0.000000
36.975098	1.000000	0.000000
36.987305	0.000000	0.000000
36.999512	0.000000	0.000000
37.011719	0.000000	0.000000
37.023926	0.000000	0.000000
37.036133	0.000000	0.000000
37.048340	0.000000	0.000000
37.060547	0.000000	0.000000
37.072754	0.000000	0.000000
37.084961	0.000000	0.000000
37.097168	0.000000	0.000000
37.109375	0.000000	0.000000
37.121582	0.000000	0.000000
37.133789	0.000000	0.000000
37.145996	0.000000	0.000000
37.158203	0.000000	0.000000
37.170410	0.000000	0.000000
37.182617	0.000000	0.000000
37.194824	0.000000	0.000000
37.207031	0.000000	0.000000
37.219238	0.000000	0.000000
37.231445	0.000000	0.000000
37.243652	1.000000	0.000000
37.255859	0.000000	0.000000
37.268066	0.000000	0.000000
37.280273	0.000000	0.000000
37.292480	0.000000	0.000000
37.304687	0.000000	0.000000
37.316895	0.000000	0.000000
37.329102	0.000000	0.000000
37.341309	0.000000	0.000000
37.353516	1.000000	0.000000
37.365723	0.000000	0.000000
37.377930	0.000000	0.000000
37.390137	0.000000	1.000000
37.402344	0.000000	0.000000
37.414551	0.000000	0.000000
37.426758	0.000000	0.000000
37.438965	0.000000	0.000000
37.451172	0.000000	0.000000
37.463379	0.000000	0.000000
37.475586	0.000000	0.000000
37.487793	0.000000	0.000000
37.500000	0.000000	0.000000
37.512207	0.000000	0.000000
37.524414	0.000000	0.000000
37.536621	0.000000	0.000000
37.548828	0.000000	0.000000
37.561035	0.000000	0.000000
37.573242	0.000000	0.000000
37.585449	0.000000	0.000000
37.597656	0.000000	1.000000
37.609863	0.000000	0.000000
37.622070	1.000000	0.000000
37.634277	0.000000	0.000000
37.646484	0.000000	0.000000
37.658691	0.000000	0.000000
37.670898	0.000000	0.000000
37.683105	0.000000	0.000000
37.695312	0.000000	1.000000
37.707520	1.000000	0.000000
37.719727	0.000000	0.000000
37.731934	0.000000	0.000000
37.744141	0.000000	0.000000
37.756348	0.000000	0.000000
37.768555	0.000000	0.000000
37.780762	0.000000	0.000000
37.792969	0.000000	0.000000
37.805176	0.000000	0.000000
37.817383	0.000000	0.000000
37.829590	0.000000	0.000000
37.841797	0.000000	0.000000
37.854004	0.000000	0.000000
37.866211	0.000000	0.000000
37.878418	0.000000	0.000000
37.890625	0.000000	0.000000
37.902832	0.000000	0.000000
37.915039	0.000000	0.000000
37.927246	0.000000	0.000000
37.939453	0.000000	0.000000
37.951660	0.000000	0.000000
37.963867	0.000000	0.000000
37.976074	0.000000	0.000000
37.988281	0.000000	0.000000
38.000488	0.000000	0.000000
38.012695	0.000000	0.000000
38.024902	0.000000	1.000000
38.037109	0.000000	0.000000
38.049316	0.000000	1.000000
38.061523	0.000000	0.000000
38.073730	0.000000	0.000000
38.085937	0.000000	0.000000
38.098145	0.000000	0.000000
38.110352	0.000000	0.000000
38.122559	0.000000	0.000000
38.134766	0.000000	0.000000
38.146973	0.000000	0.000000
38.159180	0.000000	0.000000
38.171387	0.000000	0.000000
38.183594	0.000000	0.000000
38.195801	0.000000	0.000000
38.208008	0.000000	0.000000
38.220215	0.000000	1.000000
38.232422	0.000000	0.000000
38.244629	0.000000	0.000000
38.256836	0.000000	0.000000
38.269043	0.000000	0.000000
38.281250	0.000000	0.000000
38.293457	0.000000	0.000000
38.305664	0.000000	0.000000
38.317871	0.000000	0.000000
38.330078	0.000000	0.000000
38.342285	0.000000	0.000000
38.354492	0.000000	0.000000
38.366699	0.000000	1.000000
38.378906	0.000000	0.000000
38.391113	0.000000	0.000000
38.403320	0.000000	0.000000
38.415527	0.000000	0.000000
38.427734	0.000000	0.000000
38.439941	0.000000	0.000000
38.452148	0.000000	0.000000
38.464355	0.000000	1.000000
38.476562	0.000000	0.000000
38.488770	0.000000	0.000000
38.500977	0.000000	0.000000
38.513184	0.000000	0.000000
38.525391	0.000000	0.000000
38.537598	0.000000	0.000000
38.549805	0.000000	0.000000
38.562012	0.000000	0.000000
38.574219	0.000000	0.000000
38.586426	0.000000	0.000000
38.598633	0.000000	0.000000
38.610840	0.000000	0.000000
38.623047	0.000000	0.000000
38.635254	0.000000	0.000000
38.647461	0.000000	0.000000
38.659668	0.000000	0.000000
38.671875	0.000000	0.000000
38.684082	0.000000	0.000000
38.696289	0.000000	0.000000
38.708496	0.000000	0.000000
38.720703	0.000000	0.000000
38.732910	0.000000	1.000000
38.745117	0.000000	0.000000
38.757324	0.000000	0.000000
38.769531	0.000000	0.000000
38.781738	0.000000	0.000000
38.793945	0.000000	0.000000
38.806152	0.000000	0.000000
38.818359	0.000000	0.000000
38.830566	0.000000	0.000000
38.842773	0.000000	0.000000
38.854980	0.000000	0.000000
38.867187	0.000000	0.000000
38.879395	0.000000	0.000000
38.891602	0.000000	1.000000
38.903809	0.000000	0.000000
38.916016	0.000000	0.000000
38.928223	0.000000	0.000000
38.940430	0.000000	0.000000
38.952637	0.000000	0.000000
38.964844	0.000000	0.000000
38.977051	0.000000	0.000000
38.989258	0.000000	0.000000
39.001465	0.000000	0.000000
39.013672	0.000000	0.000000
39.025879	0.000000	0.000000
39.038086	0.000000	0.000000
39.050293	0.000000	0.000000
39.062500	0.000000	0.000000
39.074707	0.000000	0.000000
39.086914	0.000000	1.000000
39.099121	0.000000	0.000000
39.111328	0.000000	0.000000
39.123535	0.000000	0.000000
39.135742	0.000000	0.000000
39.147949	0.000000	0.000000
39.160156	0.000000	0.000000
39.172363	0.000000	0.000000
39.184570	0.000000	0.000000
39.196777	0.000000	0.000000
39.208984	0.000000	0.000000
39.221191	0.000000	0.000000
39.233398	0.000000	0.000000
39.245605	0.000000	0.000000
39.257812	0.000000	0.000000
39.270020	0.000000	0.000000
39.282227	0.000000	0.000000
39.294434	0.000000	0.000000
39.306641	0.000000	0.000000
39.318848	0.000000	0.000000
39.331055	0.000000	0.000000
39.343262	0.000000	0.000000
39.355469	0.000000	1.000000
39.367676	0.000000	0.000000
39.379883	0.000000	0.000000
39.392090	0.000000	0.000000
39.404297	0.000000	0.000000
39.416504	0.000000	0.000000
39.428711	0.000000	0.000000
39.440918	0.000000	0.000000
39.453125	0.000000	0.000000
39.465332	0.000000	0.000000
39.477539	0.000000	0.000000
39.489746	0.000000	0.000000
39.501953	0.000000	0.000000
39.514160	0.000000	0.000000
39.526367	1.000000	0.000000
39.538574	0.000000	0.000000
39.550781	0.000000	0.000000
39.562988	0.000000	1.000000
39.575195	0.000000	0.000000
39.587402	0.000000	0.000000
39.599609	0.000000	0.000000
39.611816	0.000000	0.000000
39.624023	0.000000	0.000000
39.636230	0.000000	0.000000
39.648437	0.000000	0.000000
39.660645	0.000000	0.000000
39.672852	0.000000	0.000000
39.685059	0.000000	0.000000
39.697266	0.000000	0.000000
39.709473	0.000000	0.000000
39.721680	0.000000	0.000000
39.733887	1.000000	0.000000
39.746094	0.000000	0.000000
39.758301	0.000000	0.000000
39.770508	0.000000	0.000000
39.782715	0.000000	0.000000
39.794922	0.000000	0.000000
39.807129	0.000000	0.000000
39.819336	0.000000	0.000000
39.831543	0.000000	0.000000
39.843750	0.000000	0.000000
39.855957	0.000000	0.000000
39.868164	0.000000	0.000000
39.880371	0.000000	0.000000
39.892578	1.000000	0.000000
39.904785	0.000000	0.000000
39.916992	0.000000	0.000000
39.929199	0.000000	0.000000
39.941406	0.000000	0.000000
39.953613	0.000000	0.000000
39.965820	0.000000	0.000000
39.978027	0.000000	0.000000
39.990234	0.000000	0.000000
40.002441	0.000000	0.000000
40.014648	0.000000	0.000000
40.026855	0.000000	0.000000
40.039062	0.000000	0.000000
40.051270	0.000000	0.000000
40.063477	0.000000	0.000000
40.075684	1.000000	0.000000
40.087891	0.000000	0.000000
40.100098	0.000000	0.000000
40.112305	0.000000	0.000000
40.124512	0.000000	0.000000
40.136719	0.000000	0.000000
40.148926	0.000000	0.000000
40.161133	0.000000	0.000000
40.173340	0.000000	0.000000
40.185547	1.000000	0.000000
40.197754	0.000000	0.000000
40.209961	0.000000	0.000000
40.222168	0.000000	0.000000
40.234375	0.000000	0.000000
40.246582	0.000000	0.000000
40.258789	0.000000	0.000000
40.270996	0.000000	0.000000
40.283203	0.000000	0.000000
40.295410	0.000000	0.000000
40.307617	1.000000	0.000000
40.319824	0.000000	0.000000
40.332031	0.000000	0.000000
40.344238	0.000000	0.000000
40.356445	0.000000	0.000000
40.368652	1.000000	0.000000
40.380859	0.000000	0.000000
40.393066	0.000000	0.000000
40.405273	0.000000	0.000000
40.417480	1.000000	0.000000
40.429687	0.000000	0.000000
40.441895	0.000000	0.000000
40.454102	0.000000	0.000000
40.466309	0.000000	0.000000
40.478516	0.000000	0.000000
40.490723	0.000000	0.000000
40.502930	0.000000	0.000000
40.515137	0.000000	0.000000
40.527344	0.000000	0.000000
40.539551	0.000000	0.000000
40.551758	0.000000	0.000000
40.563965	0.000000	0.000000
40.576172	0.000000	0.000000
40.588379	0.000000	2.000000
40.600586	0.000000	0.000000
40.612793	0.000000	0.000000
40.625000	0.000000	0.000000
40.637207	0.000000	0.000000
40.649414	0.000000	0.000000
40.661621	0.000000	0.000000
40.673828	0.000000	1.000000
40.686035	0.000000	0.000000
40.698242	1.000000	0.000000
40.710449	0.000000	0.000000
40.722656	0.000000	0.000000
40.734863	0.000000	0.000000
40.747070	0.000000	0.000000
40.759277	0.000000	0.000000
40.771484	0.000000	0.000000
40.783691	1.000000	0.000000
40.795898	0.000000	0.000000
40.808105	0.000000	0.000000
40.820312	0.000000	0.000000
40.832520	1.000000	0.000000
40.844727	0.000000	0.000000
40.856934	0.000000	0.000000
40.869141	0.000000	0.000000
40.881348	0.000000	0.000000
40.893555	0.000000	0.000000
40.905762	0.000000	0.000000
40.917969	0.000000	0.000000
40.930176	0.000000	0.000000
40.942383	0.000000	0.000000
40.954590	0.000000	0.000000
40.966797	0.000000	0.000000
40.979004	0.000000	0.000000
40.991211	0.000000	0.000000
41.003418	0.000000	0.000000
41.015625	0.000000	1.000000
41.027832	0.000000	0.000000
41.040039	0.000000	0.000000
41.052246	0.000000	1.000000
41.064453	0.000000	1.000000
41.076660	1.000000	0.000000
41.088867	0.000000	0.000000
41.101074	0.000000	0.000000
41.113281	0.000000	0.000000
41.125488	0.000000	0.000000
41.137695	0.000000	0.000000
41.149902	0.000000	0.000000
41.162109	0.000000	0.000000
41.174316	0.000000	0.000000
41.186523	0.000000	0.000000
41.198730	0.000000	1.000000
41.210937	0.000000	0.000000
41.223145	0.000000	0.000000
41.235352	0.000000	0.000000
41.247559	0.000000	0.000000
41.259766	0.000000	0.000000
41.271973	0.000000	0.000000
41.284180	0.000000	0.000000
41.296387	0.000000	1.000000
41.308594	0.000000	0.000000
41.320801	0.000000	0.000000
41.333008	0.000000	0.000000
41.345215	0.000000	0.000000
41.357422	0.000000	0.000000
41.369629	1.000000	0.000000
41.381836	0.000000	0.000000
41.394043	0.000000	0.000000
41.406250	0.000000	0.000000
41.418457	0.000000	0.000000
41.430664	0.000000	0.000000
41.442871	0.000000	0.000000
41.455078	0.000000	0.000000
41.467285	0.000000	0.000000
41.479492	0.000000	1.000000
41.491699	0.000000	0.000000
41.503906	0.000000	0.000000
41.516113	0.000000	1.000000
41.528320	0.000000	0.000000
41.540527	0.000000	0.000000
41.552734	0.000000	0.000000
41.564941	0.000000	1.000000
41.577148	0.000000	0.000000
41.589355	0.000000	0.000000
41.601562	0.000000	0.000000
41.613770	0.000000	0.000000
41.625977	0.000000	0.000000
41.638184	0.000000	0.000000
41.650391	0.000000	0.000000
41.662598	0.000000	0.000000
41.674805	0.000000	0.000000
41.687012	1.000000	0.000000
41.699219	0.000000	0.000000
41.711426	0.000000	0.000000
41.723633	0.000000	0.000000
41.735840	0.000000	0.000000
41.748047	0.000000	0.000000
41.760254	0.000000	0.000000
41.772461	0.000000	0.000000
41.784668	0.000000	0.000000
41.796875	0.000000	0.000000
41.809082	0.000000	0.000000
41.821289	0.000000	0.000000
41.833496	0.000000	0.000000
41.845703	0.000000	0.000000
41.857910	1.000000	0.000000
41.870117	0.000000	0.000000
41.882324	0.000000	0.000000
41.894531	0.000000	0.000000
41.906738	0.000000	0.000000
41.918945	0.000000	0.000000
41.931152	0.000000	0.000000
41.943359	0.000000	0.000000
41.955566	0.000000	0.000000
41.967773	0.000000	0.000000
41.979980	0.000000	0.000000
41.992187	0.000000	0.000000
42.004395	0.000000	0.000000
42.016602	0.000000	0.000000
42.028809	1.000000	0.000000
42.041016	0.000000	0.000000
42.053223	0.000000	0.000000
42.065430	0.000000	0.000000
42.077637	0.000000	0.000000
42.089844	0.000000	0.000000
42.102051	0.000000	0.000000
42.114258	0.000000	0.000000
42.126465	0.000000	0.000000
42.138672	0.000000	0.000000
42.150879	0.000000	0.000000
42.163086	0.000000	0.000000
42.175293	0.000000	0.000000
42.187500	1.000000	1.000000
42.199707	0.000000	0.000000
42.211914	0.000000	0.000000
42.224121	0.000000	0.000000
42.236328	0.000000	0.000000
42.248535	0.000000	0.000000
42.260742	0.000000	0.000000
42.272949	0.000000	0.000000
42.285156	0.000000	0.000000
42.297363	0.000000	0.000000
42.309570	0.000000	0.000000
42.321777	0.000000	0.000000
42.333984	0.000000	0.000000
42.346191	0.000000	0.000000
42.358398	0.000000	0.000000
42.370605	0.000000	0.000000
42.382812	0.000000	0.000000
42.395020	0.000000	0.000000
42.407227	0.000000	0.000000
42.419434	0.000000	0.000000
42.431641	0.000000	0.000000
42.443848	0.000000	0.000000
42.456055	0.000000	0.000000
42.468262	0.000000	0.000000
42.480469	0.000000	0.000000
42.492676	0.000000	0.000000
42.504883	0.000000	0.000000
42.517090	0.000000	0.000000
42.529297	0.000000	0.000000
42.541504	0.000000	0.000000
42.553711	0.000000	0.000000
42.565918	0.000000	1.000000
42.578125	0.000000	0.000000
42.590332	0.000000	0.000000
42.602539	0.000000	0.000000
42.614746	0.000000	0.000000
42.626953	0.000000	0.000000
42.639160	0.000000	0.000000
42.651367	0.000000	0.000000
42.663574	0.000000	0.000000
42.675781	0.000000	0.000000
42.687988	0.000000	0.000000
42.700195	0.000000	0.000000
42.712402	0.000000	0.000000
42.724609	0.000000	0.000000
42.736816	0.000000	0.000000
42.749023	0.000000	0.000000
42.761230	0.000000	1.000000
42.773437	0.000000	0.000000
42.785645	0.000000	1.000000
42.797852	1.000000	0.000000
42.810059	0.000000	0.000000
42.822266	0.000000	0.000000
42.834473	0.000000	0.000000
42.846680	0.000000	0.000000
42.858887	1.000000	0.000000
42.871094	0.000000	0.000000
42.883301	0.000000	0.000000
42.895508	0.000000	0.000000
42.907715	0.000000	0.000000
42.919922	0.000000	0.000000
42.932129	0.000000	0.000000
42.944336	0.000000	0.000000
42.956543	0.000000	0.000000
42.968750	0.000000	0.000000
42.980957	0.000000	0.000000
42.993164	0.000000	0.000000
43.005371	0.000000	1.000000
43.017578	0.000000	0.000000
43.029785	0.000000	0.000000
43.041992	0.000000	0.000000
43.054199	0.000000	0.000000
43.066406	0.000000	0.000000
43.078613	0.000000	0.000000
43.090820	0.000000	0.000000
43.103027	1.000000	0.000000
43.115234	1.000000	0.000000
43.127441	0.000000	0.000000
43.139648	0.000000	0.000000
43.151855	0.000000	0.000000
43.164062	0.000000	0.000000
43.176270	0.000000	0.000000
43.188477	0.000000	0.000000
43.200684	0.000000	0.000000
43.212891	0.000000	0.000000
43.225098	0.000000	1.000000
43.237305	0.000000	1.000000
43.249512	0.000000	0.000000
43.261719	0.000000	0.000000
43.273926	0.000000	0.000000
43.286133	0.000000	0.000000
43.298340	1.000000	0.000000
43.310547	0.000000	0.000000
43.322754	0.000000	0.000000
43.334961	0.000000	0.000000
43.347168	1.000000	0.000000
43.359375	0.000000	1.000000
43.371582	1.000000	0.000000
43.383789	0.000000	0.000000
43.395996	0.000000	0.000000
43.408203	0.000000	0.000000
43.420410	0.000000	0.000000
43.432617	0.000000	0.000000
43.444824	0.000000	0.000000
43.457031	0.000000	0.000000
43.469238	0.000000	0.000000
43.481445	0.000000	0.000000
43.493652	0.000000	0.000000
43.505859	0.000000	0.000000
43.518066	1.000000	0.000000
43.530273	0.000000	0.000000
43.542480	0.000000	0.000000
43.554687	0.000000	0.000000
43.566895	0.000000	0.000000
43.579102	0.000000	0.000000
43.591309	0.000000	1.000000
43.603516	1.000000	0.000000
43.615723	0.000000	0.000000
43.627930	0.000000	0.000000
43.640137	0.000000	0.000000
43.652344	0.000000	0.000000
43.664551	0.000000	0.000000
43.676758	0.000000	0.000000
43.688965	0.000000	0.000000
43.701172	0.000000	0.000000
43.713379	0.000000	0.000000
43.725586	0.000000	0.000000
43.737793	0.000000	0.000000
43.750000	0.000000	0.000000
43.762207	0.000000	0.000000
43.774414	0.000000	0.000000
43.786621	0.000000	0.000000
43.798828	0.000000	0.000000
43.811035	1.000000	0.000000
43.823242	0.000000	0.000000
43.835449	1.000000	0.000000
43.847656	0.000000	0.000000
43.859863	0.000000	0.000000
43.872070	0.000000	0.000000
43.884277	0.000000	0.000000
43.896484	0.000000	0.000000
43.908691	1.000000	0.000000
43.920898	0.000000	0.000000
43.933105	0.000000	0.000000
43.945312	1.000000	0.000000
43.957520	0.000000	0.000000
43.969727	0.000000	0.000000
43.981934	0.000000	0.000000
43.994141	0.000000	0.000000
44.006348	0.000000	0.000000
44.018555	0.000000	0.000000
44.030762	0.000000	0.000000
44.042969	0.000000	0.000000
44.055176	0.000000	0.000000
44.067383	0.000000	0.000000
44.079590	0.000000	0.000000
44.091797	0.000000	0.000000
44.104004	0.000000	0.000000
44.116211	0.000000	0.000000
44.128418	0.000000	0.000000
44.140625	0.000000	0.000000
44.152832	0.000000	0.000000
44.165039	0.000000	0.000000
44.177246	0.000000	0.000000
44.189453	0.000000	0.000000
44.201660	0.000000	0.000000
44.213867	0.000000	0.000000
44.226074	0.000000	1.000000
44.238281	1.000000	0.000000
44.250488	0.000000	0.000000
44.262695	0.000000	0.000000
44.274902	0.000000	0.000000
44.287109	0.000000	0.000000
44.299316	0.000000	0.000000
44.311523	0.000000	1.000000
44.323730	0.000000	0.000000
44.335937	0.000000	0.000000
44.348145	0.000000	0.000000
44.360352	0.000000	0.000000
44.372559	0.000000	0.000000
44.384766	0.000000	0.000000
44.396973	0.000000	0.000000
44.409180	0.000000	0.000000
44.421387	0.000000	0.000000
44.433594	0.000000	0.000000
44.445801	0.000000	0.000000
44.458008	0.000000	0.000000
44.470215	0.000000	0.000000
44.482422	0.000000	0.000000
44.494629	0.000000	0.000000
44.506836	0.000000	1.000000
44.519043	0.000000	0.000000
44.531250	0.000000	0.000000
44.543457	0.000000	0.000000
44.555664	0.000000	0.000000
44.567871	0.000000	0.000000
44.580078	0.000000	0.000000
44.592285	0.000000	0.000000
44.604492	0.000000	0.000000
44.616699	0.000000	0.000000
44.628906	0.000000	0.000000
44.641113	0.000000	0.000000
44.653320	1.000000	0.000000
44.665527	0.000000	0.000000
44.677734	0.000000	0.000000
44.689941	0.000000	2.000000
44.702148	0.000000	0.000000
44.714355	0.000000	1.000000
44.726562	0.000000	0.000000
44.738770	0.000000	0.000000
44.750977	0.000000	0.000000
44.763184	0.000000	0.000000
44.775391	0.000000	1.000000
44.787598	0.000000	0.000000
44.799805	0.000000	0.000000
44.812012	0.000000	0.000000
44.824219	1.000000	0.000000
44.836426	0.000000	0.000000
44.848633	0.000000	0.000000
44.860840	0.000000	0.000000
44.873047	0.000000	0.000000
44.885254	0.000000	0.000000
44.897461	0.000000	0.000000
44.909668	0.000000	0.000000
44.921875	0.000000	0.000000
44.934082	0.000000	0.000000
44.946289	0.000000	0.000000
44.958496	0.000000	1.000000
44.970703	0.000000	0.000000
44.982910	0.000000	0.000000
44.995117	0.000000	0.000000
45.007324	0.000000	0.000000
45.019531	0.000000	0.000000
45.031738	0.000000	0.000000
45.043945	0.000000	0.000000
45.056152	0.000000	0.000000
45.068359	0.000000	0.000000
45.080566	0.000000	0.000000
45.092773	1.000000	0.000000
45.104980	0.000000	0.000000
45.117187	0.000000	0.000000
45.129395	0.000000	0.000000
45.141602	0.000000	0.000000
45.153809	0.000000	0.000000
45.166016	0.000000	0.000000
45.178223	0.000000	0.000000
45.190430	0.000000	0.000000
45.202637	0.000000	0.000000
45.214844	0.000000	0.000000
45.227051	0.000000	0.000000
45.239258	0.000000	0.000000
45.251465	0.000000	0.000000
45.263672	0.000000	1.000000
45.275879	0.000000	0.000000
45.288086	0.000000	0.000000
45.300293	1.000000	0.000000
45.312500	0.000000	0.000000
45.324707	0.000000	0.000000
45.336914	0.000000	0.000000
45.349121	0.000000	1.000000
45.361328	0.000000	1.000000
45.373535	0.000000	0.000000
45.385742	0.000000	0.000000
45.397949	0.000000	0.000000
